span,depth,xSectMax,objectClass,shape,mass,diameter,xSectMin,width,mission,vimpelId,cosparId,predDecayDate,cataloguedFragments,satno,height,xSectAvg,firstEpoch,active,name,onOrbitCataloguedFragments,constellationDiscosID
2.0,,2.6018682956585,Payload,Cyl + 2 Pan,192.0,1.1,0.950331777710913,,Civil Science,,2007-015A,2024-09-17,0,31304,1.4,1.95754572715419,2007-04-25,,AIM,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025CPB,2034-08-17,0,31974,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036H,2143-11-08,0,33760,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036EV,2039-01-08,0,33940,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036EZ,2058-01-09,0,33944,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036KL,2034-08-10,0,34115,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036YA,2042-11-17,0,34680,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
7.0,,2.06674254341404,Payload,Cyl + 1 Ant,225.0,0.8,0.502654824574367,,Civil Communications,,2013-076C,9999-12-31,0,39485,1.6,1.58330372810258,2013-12-25,True,Cosmos-2490 (Strela-3M 9),0,
0.2,0.2,0.0489897948556636,Payload,Box,2.0,,0.02,0.1,Commercial Technology,,2015-058B,2034-07-08,0,40965,0.2,0.04,2015-10-08,True,Aerocube 5C,0,
0.2,0.2,0.0489897948556636,Payload,Box,2.0,,0.02,0.1,Commercial Technology,,2015-058C,2033-07-23,0,40966,0.2,0.04,2015-10-08,True,Aerocube 7A,0,
,,,Payload Fragmentation Debris,,,,,,,,2000-055GX,2038-04-12,0,41295,,,2015-11-25,,NOAA 16 fragmentation debris,0,
0.3,0.1,0.0435889894354067,Payload,Box + 2 Pan,3.5,,0.01,0.1,Amateur Technology,,2018-104H,2024-05-26,0,43856,0.3,0.035,2018-12-16,True,ISX,0,
9.4,1.5,21.3256,Payload,Trap Box + 2 Pan,860.0,,1.8988,1.5,Commercial Communications,,2019-002J,2161-08-30,0,43930,3.1,14.4232716911764,2019-01-11,True,Iridium Next SV170,0,6
1.5,0.5,0.833217649387874,Payload,Box + 2 Pan,50.0,,0.25,0.5,Civil Technology,,2019-003D,2024-11-08,0,43935,0.5,0.514333333333333,2019-01-18,True,MicroDragon,0,
5.0,1.0,4.0496,Payload,Trap Box + 2 Pan,148.0,,1.4342,1.0,Commercial Communications,,2019-010B,3581-10-02,0,44058,1.3,2.95680294117647,2019-02-28,True,OneWeb-0010 (ChusigSat),0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-019AQ,2056-07-08,0,45398,0.1,13.5615,2020-03-26,True,Starlink 1312,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-019AU,2024-08-23,0,45402,0.1,13.5615,2020-03-26,,Starlink 1257,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-070AJ,2048-03-15,0,46564,0.1,13.5615,2020-10-14,True,Starlink 1733,0,251
6.0,0.9,6.58732663537749,Payload,Box + 2 Pan,637.0,,0.81,0.9,Civil Imaging,,2021-015A,2156-01-30,0,47699,2.2,3.6308,2021-02-28,True,Amazonia-1,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-027BE,2051-02-03,0,48144,0.1,13.5615,2021-04-13,True,Starlink 2487,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-041P,2076-04-21,0,48566,0.1,13.5615,2021-05-24,True,Starlink 2214,0,251
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-044G,2077-02-27,0,48644,0.1,13.5615,2021-06-01,True,Starlink 2695,0,251
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-075W,4198-02-14,0,49095,1.3,2.03175274719254,2021-08-24,True,OneWeb 0309,0,7
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-075AA,4197-10-15,0,49099,1.3,2.03175274719254,2021-08-24,True,OneWeb 0313,0,7
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-090AE,4060-04-04,0,49307,1.3,2.03175274719254,2021-10-15,True,OneWeb 0381,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-115B,2056-05-10,0,49725,0.1,13.5615,2021-12-08,True,Starlink 3218,0,254
0.3,0.2,0.0938083151964686,Payload,Box,8.1,,0.04,0.2,Amateur Science,,2022-013B,2028-03-13,0,51657,0.3,0.08,2022-02-14,True,InspireSat-1,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-053G,2065-02-23,0,52662,0.1,13.5615,2022-05-24,True,Starlink 4044,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-053AB,2066-08-10,0,52681,0.1,13.5615,2022-05-24,True,Starlink 4068,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-076P,2054-05-29,0,52999,0.1,13.5615,2022-07-12,True,Starlink 4217,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-086AQ,2082-11-17,0,53280,0.1,13.5615,2022-07-28,True,Starlink 4169,0,254
2.0,0.5,1.15014497372827,Payload,Box + 1 Pan,100.0,,0.25,0.5,Civil Technology,,2022-102A,2045-06-21,0,53586,1.0,0.763,2022-08-23,True,Chuangxin-16A,0,
2.0,0.5,1.15014497372827,Payload,Box + 1 Pan,100.0,,0.25,0.5,Civil Technology,,2022-102B,2030-05-11,0,53876,1.0,0.763,2022-09-20,True,Chuangxin-16B,0,
,,,Other Debris,,,,,,,,2022-151Y,2062-04-23,0,54281,,,2022-11-12,,CZ-6A debris,0,
,,,Other Debris,,,,,,,,2022-151CR,2037-01-15,0,54346,,,2022-11-12,,CZ-6A debris,0,
,,,Other Debris,,,,,,,,2022-151GA,2055-02-15,0,54450,,,2022-11-12,,CZ-6A debris,0,
,,,Other Debris,,,,,,,,2022-151KH,2146-02-03,0,54529,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151ME,2045-05-25,0,54578,,,2022-11-12,,CZ-6A debris,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2022-166Y,4028-09-04,0,54664,1.3,2.03175274719254,2022-12-12,True,OneWeb 0600,0,7
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2022-166AK,4027-03-10,0,54675,1.3,2.03175274719254,2022-12-12,True,OneWeb 0612,0,7
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-061AY,2108-10-03,0,56420,0.2,11.0874666666667,2023-05-11,True,Starlink 6272,0,255
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-078X,2080-08-10,0,56788,0.2,11.0874666666667,2023-06-06,True,Starlink 6336,0,252
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-131J,2069-03-19,0,57740,0.3,33.8838666666667,2023-09-12,True,Starlink 30331,0,256
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-148K,2031-03-17,0,57944,0.3,33.8838666666667,2023-09-29,True,Starlink 30708,0,257
10.0,3.5,50.9908079951671,Payload,Box + 2 Wing,8000.0,,12.25,3.5,Defense Technology,,2023-195A,2044-11-06,0,58573,10.0,41.125,2023-12-14,True,Chongfu Shiyong Shiyan Hangtian Qi 3,0,
,,,Rocket Fragmentation Debris,,,,,,,,1961-015DV,3078-05-18,0,355,,,1961-06-29,,Thor Ablestar fragmentation debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1961-015HA,4719-12-25,0,649,,,1961-06-29,,Thor Ablestar fragmentation debris,0,
1.5,,0.775276171561951,Rocket Body,Cyl,23.79,0.5,0.196349540849362,,,,1964-064B,2158-07-09,0,907,1.5,0.687223392972767,1964-10-10,,Altair 2 (Scout X-4),0,
4.2,,11.048620352157,Rocket Body,Cyl,1434.0,2.4,4.5238934211693,,,,1969-024B,6246-06-25,0,3819,4.2,10.1787601976309,1969-03-17,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
1.7,1.7,2.26980069221863,Rocket Body,Sphere + Cone + 1 Truss,154.0,,2.13628300444106,1.6,,,1970-012B,2158-12-22,0,4332,1.7,2.18133919807712,1970-02-11,,Star 37B (Thor-Burner II),0,
,,2.1487,Payload,Cyl + 1 Ant,743.31,1.0,0.7854,,Defense Navigation,,1970-028A,2110-01-22,0,4369,2.0,1.9635,1970-04-11,,Cosmos-332,0,
,,2.1487,Payload,Cyl + 1 Ant,743.31,1.0,0.7854,,Defense Navigation,,1970-083A,2101-11-30,0,4578,2.0,1.9635,1970-10-12,,Cosmos-371,0,
,,,Payload Fragmentation Debris,,,,,,,,1970-091H,2057-10-26,0,4628,,,1970-10-30,,Cosmos-375 fragmentation debris,0,
,,,Payload Mission Related Object,,,,,,,,1966-025G,2033-10-22,0,5361,,,1966-03-30,,OV1 5 operational debris,0,
0.84,,0.5712,Payload,,,,0.363168,,Defense Sigint,,1971-110C,2689-11-16,0,5680,,0.503665129,1971-12-14,,OPS 7898 payload 2,0,
4.2,,11.048620352157,Rocket Body,Cyl,1434.0,2.4,4.5238934211693,,,,1971-119B,2037-03-26,0,5730,4.2,10.1787601976309,1971-12-27,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
5.0,,15.9326150584082,Payload,Oct Cyl + 2 Pan,2200.2,2.15,3.26860109603482,,Civil Astronomy,,1972-065A,2119-11-29,0,6153,4.9,11.3524071346165,1972-08-21,,Copernicus,0,
,,,Rocket Fragmentation Debris,,,,,,,,1973-086BP,9999-12-31,0,7071,,,1973-12-28,,Delta 300 fragmentation debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1973-086BX,9999-12-31,0,7079,,,1973-12-28,,Delta 300 fragmentation debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1974-089CA,9999-12-31,0,8398,,,1975-08-20,,Delta 2310 debris,0,
3.0,,6.77271026997976,Payload,Cyl + 2 Pan,743.31,2.0,3.14159265358979,,Defense Communications,,1976-061A,2158-10-12,0,8923,3.0,6.28318530717959,1976-06-29,,Cosmos-836,0,
,,,Payload Fragmentation Debris,,,,,,,,1976-126AC,2057-09-11,0,9816,,,1976-12-27,,Cosmos-886 fragmentation debris,0,
0.42,,0.214534252126048,Payload,Cyl,39.64,0.42,0.13854423602331,,Defense Communications,,1978-100C,9999-12-31,0,11086,0.39,0.197920337176157,1978-10-26,,Radio 2,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1979-024J,9999-12-31,0,11304,6.57,14.6461049510356,1979-03-15,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
4.0,,8.59474283507595,Payload,Cyl,1400.0,2.0,3.14159265358979,,Defense Weapon,,1980-030A,2045-02-27,45,11765,4.0,7.85398163397448,1980-04-18,,Cosmos-1174,3,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1980-102G,7736-02-18,0,12113,0.8,0.5883,1980-12-23,,Cosmos-1234,0,
3.0,,6.77271026997976,Payload,Cyl + 2 Pan,743.31,2.0,3.14159265358979,,Defense Communications,,1981-041A,2182-09-05,0,12442,3.0,6.28318530717959,1981-05-07,,Cosmos-1269,0,
,,,Payload Fragmentation Debris,,,,,,,,1981-053H,2079-07-01,0,12653,,,1981-07-24,,Cosmos-1275 debris,0,
,,,Payload Mission Related Object,,53.0,,,,,,1982-052D,4106-12-22,0,13416,,,1982-06-01,,Cosmos-1372 fuel core,0,
5.0,,11.0565168943276,Payload,Cyl,802.78,2.1,3.46360590058275,,Defense Navigation,,1984-043A,2657-06-10,0,14965,5.0,9.97848366596458,1984-05-11,,Cosmos-1550,0,
0.8,0.8,0.6283,Payload,Sphere,39.64,,0.5027,0.8,Defense Communications,,1984-052H,7481-02-18,0,15005,0.8,0.5883,1984-05-28,,Cosmos-1566,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1984-100B,2452-07-17,0,15293,6.57,14.6461049510356,1984-09-13,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
8.1,2.0,19.1017987847731,Payload,Hex Poly + 1 Pan,1813.68,,3.14159265358979,2.0,Civil Imaging,,1986-019A,2037-05-12,0,16613,4.5,10.4100707528907,1986-02-22,,SPOT 1,0,
,,,Rocket Fragmentation Debris,,,,,,,,1986-019R,2055-05-15,0,17121,,,1986-11-13,,Ariane 1 fragmentation debris,0,
2.7,,7.90291159548801,Rocket Body,Cyl,1387.51,2.4,4.5238934211693,,,,1987-026G,9999-12-31,0,17588,2.7,7.35132680940012,1987-03-13,,Tsyklon-3-3 (Tsyklon SL-14 (F-2)),0,
1.5,,0.775276171561951,Rocket Body,Cyl,23.79,0.5,0.196349540849362,,,,1988-074C,2490-05-22,0,19421,1.5,0.687223392972767,1988-08-25,,Altair 3 (Scout G-1),0,
5.0,,9.88641751373687,Payload,Cyl + 2 Pan,1883.05,2.0,3.14159265358979,,Defense Early Warn,,1990-055A,2034-02-22,0,20663,2.0,6.33305564705136,1990-06-21,,Cosmos-2084,0,
,,0.131876332379025,Rocket Mission Related Object,Cyl,1.0,0.4,0.04,,,,1990-081G,2069-05-24,0,20797,0.1,0.0942477796076938,1990-10-04,,CZ-4 operational debris (PRC 31 canister MRO),0,
,,,Rocket Fragmentation Debris,,,,,,,,1990-081AX,2034-07-30,0,20887,,,1990-10-04,,CZ-4 third stage (L-14) fragmentation debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1990-081BF,2035-10-29,0,20895,,,1990-10-04,,CZ-4 third stage (L-14) fragmentation debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1975-052AE,3466-10-05,0,21293,,,1991-05-01,,Delta 2910 debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1975-052EX,2231-05-29,0,21463,,,1991-05-01,,Delta 2910 debris,0,
1.6,,1.37515885361215,Payload,Cyl,222.99,0.8,0.502654824574367,,Defense Communications,,1992-068B,9999-12-31,0,22183,1.6,1.25663706143592,1992-10-20,,Cosmos-2212,0,
,,,Rocket Fragmentation Debris,,,,,,,,1992-093CD,2045-05-01,0,22388,,,1992-12-26,,Zenit-2 fragmentation debris,0,
6.57,,16.4041286170921,Rocket Body,Cyl,1421.21,2.4,4.5238934211693,,,,1993-020B,2648-06-16,0,22591,6.57,14.6461049510356,1993-04-01,,Cosmos 3 second stage (S3) (Cosmos 3M (11K65M)),0,
,,,Rocket Mission Related Object,,,,,,,,1993-059D,2363-07-28,0,22805,,,1993-09-16,,Zenit-2 satellite ejection unit,0,
0.5,0.5,0.377491721763538,Payload,Poly + 1 Ant,49.55,,0.15707963267949,0.4,Amateur Communications,,1996-046B,3247-01-28,0,24278,0.5,0.247887481610749,1996-08-17,True,Fuji 3,0,
1.34,,1.48560689010218,Rocket Body,Cyl + 1 Nozzle,124.88,0.965,0.731382404709789,,,,1998-071B,2035-11-12,0,25561,1.34,1.38128956744413,1998-12-06,,ORION 38 (Pegasus XL),0,
12.0,12.0,9.366,Payload,Box + 2 Pan,715.0,,1.0532,0.6,Commercial Communications,,1999-041C,9999-12-31,0,25874,4.0,5.5868625,1999-07-25,,Globalstar M043,0,3
,,,Rocket Fragmentation Debris,,,,,,,,1999-057R,2287-10-02,0,26129,,,2000-03-11,,CZ-4B third stage (L-14B) fragmentation debris,0,
3.5,3.5,13.2122102617238,Payload,Box + 1 Arm,660.0,,3.5,1.0,Commercial Technology,,2000-026B,2035-08-29,0,26366,3.5,9.625,2000-05-16,,Simsat-2,0,
6.0,0.4,0.375233260785874,Payload,Box,50.0,,0.16,0.4,Amateur Imaging,,2000-033B,2071-01-09,0,26385,0.6,0.32,2000-06-28,,Tsinghua 1,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025KS,2135-08-28,0,29968,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025LW,2034-07-30,0,29996,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025RH,2055-09-05,0,30104,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025WE,2048-09-16,0,30221,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025ACS,2125-02-14,0,30379,,,2007-01-11,,Fengyun 1C debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1999-025BSB,2067-10-17,0,31371,,,2007-01-11,,Fengyun 1C debris,0,
4.5,,12.2742907685066,Payload,Cyl,1360.0,2.5,4.90873852123405,,Commercial Spaceship,,2007-028A,2026-01-22,0,31789,4.5,11.2900985988383,2007-06-28,True,Genesis-2,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036DZ,2034-01-10,0,33920,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036NV,2033-07-06,0,34323,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
,,,Payload Fragmentation Debris,,,,,,,,1993-036VP,2026-05-05,0,34577,,,2009-02-10,,Cosmos-2251 fragmentation debris,0,
1.5,,2.52246001306902,Rocket Body,Cyl,185.0,1.5,1.76714586764426,,,,2013-049B,2456-02-11,0,39254,1.2,2.29728962793754,2013-09-14,,CLPS (Epsilon CLPS),0,
1.0,0.3,0.324047469896964,Payload,Box + 1 Pan,61.0,,0.09,0.3,Civil Technology,,2013-037J,2059-01-07,0,39357,0.3,0.194133333333333,2013-07-19,,SJ-15 target subsatellite,0,
2.9,,22.7308413381477,Rocket Body,Cyl,1000.0,2.9,6.60519855417254,,,,2014-063B,2569-02-17,0,40276,7.5,20.3850093309808,2014-10-20,,L-14B-res (YF40B-res) (Long March (CZ) 4C),0,
1.0,0.5,0.633235078264092,Payload,Box + 2 Pan,500.0,,0.25,0.5,Defense Sigint,,2014-080A,9999-12-31,0,40338,0.5,0.446,2014-12-10,True,Yaogan Weixing 25,0,
1.0,0.5,0.633235078264092,Payload,Box + 2 Pan,500.0,,0.25,0.5,Defense Sigint,,2014-080B,9999-12-31,0,40339,0.5,0.446,2014-12-10,True,Yaogan Weixing 25-1,0,
,,,Payload Fragmentation Debris,,,,,,,,1995-015H,2193-01-09,0,40396,,,2015-02-03,,DMSP F-13 debris,0,
,,,Payload Fragmentation Debris,,,,,,,,2000-055KE,2036-09-19,0,41401,,,2015-11-25,,NOAA 16 fragmentation debris,0,
9.4,1.5,21.3256,Payload,Trap Box + 2 Pan,860.0,,1.8988,1.5,Commercial Communications,,2017-061E,4688-08-09,0,42959,3.1,14.4232716911764,2017-10-09,True,Iridium Next SV119,0,6
2.9,,8.63893928327101,Rocket Body,Cyl,1000.0,2.9,5.568,,,,2018-031F,2028-11-09,0,43264,1.92,7.67569625088326,2018-03-31,,L-14B-res (YF40B-res) (Long March (CZ) 4C),0,
1.0,0.2,0.275259056793558,Payload,Box + 2 Pan,100.0,,0.04,0.2,Defense Meteo Radio Occ.,,2018-112E,2180-09-29,0,43913,0.5,0.1664,2018-12-29,True,Yunhai-2 05 xing,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-019AF,2071-12-06,0,45389,0.1,13.5615,2020-03-26,True,Starlink 1283,0,251
,,,Rocket Fragmentation Debris,,,,,,,,1991-056CY,3843-04-05,0,45654,,,2020-02-12,,Tsyklon-3-3 debris,0,
0.3,0.1,0.1911,Payload,Box + 2 Pan,5.0,,0.018,0.1,Commercial Imaging,,2020-061U,2024-03-08,0,46290,0.3,0.1076,2020-09-11,,Flock 4v-5,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2020-070BM,2078-08-27,0,46591,0.1,13.5615,2020-10-14,True,Starlink 1755,0,251
0.4,0.4,0.27712812921102,Payload,Box,220.0,,0.16,0.4,Commercial Technology,,2021-059AK,2025-02-28,0,48912,0.4,0.24,2021-07-06,True,ION-SCV 003,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-075C,4197-11-25,0,49077,1.3,2.03175274719254,2021-08-24,True,OneWeb 0287,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-115V,2100-08-07,0,49743,0.1,13.5615,2021-12-08,True,Starlink 3239,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2021-115AG,2113-12-27,0,49754,0.1,13.5615,2021-12-08,True,Starlink 3193,0,254
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2021-132R,4504-01-05,0,50484,1.3,2.03175274719254,2021-12-28,True,OneWeb 0404,0,7
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-053J,2058-09-30,0,52664,0.1,13.5615,2022-05-24,True,Starlink 4070,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-053Z,2058-12-06,0,52679,0.1,13.5615,2022-05-24,True,Starlink 4031,0,254
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-105AA,2045-03-03,0,53672,0.1,13.5615,2022-09-06,True,Starlink 4428,0,253
,,,Other Debris,,,,,,,,2022-151C,2026-07-31,0,54261,,,2022-11-12,,CZ-6A debris,0,
,,,Other Debris,,,,,,,,2022-151Z,2052-09-08,0,54282,,,2022-11-12,,CZ-6A debris,0,
,,,Other Debris,,,,,,,,2022-151EM,2034-09-15,0,54413,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151LU,2100-05-08,0,54568,,,2022-11-12,,CZ-6A debris,0,
8.86,1.5,23.657,Payload,Box + 1 Pan,260.0,,0.2311,3.7,Commercial Communications,,2022-177AA,2214-11-16,0,54844,0.1,13.5615,2023-01-04,True,Starlink 5388,0,255
,,,Rocket Fragmentation Debris,,,,,,,,2022-151SN,2056-10-31,0,54949,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151TH,2049-06-01,0,54968,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151UM,2046-11-18,0,54996,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151UX,2045-06-24,0,55007,,,2022-11-12,,CZ-6A debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151VF,2046-06-08,0,55190,,,2022-11-12,,CZ-6A debris,0,
5.0,1.0,4.77108631365546,Payload,Trap Box + 2 Pan,148.0,,0.696419413859206,1.0,Commercial Communications,,2023-043M,4232-06-15,0,56057,1.3,2.03175274719254,2023-03-28,True,OneWeb 0555,0,7
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-046AR,2078-09-17,0,56131,0.2,11.0874666666667,2023-04-03,True,Starlink 6120,0,255
9.0,2.8,27.5921076312379,Payload,Box + 1 Pan,305.0,,0.56,2.8,Commercial Communications,,2023-046AT,2092-11-17,0,56133,0.2,11.0874666666667,2023-04-03,True,Starlink 5566,0,255
2.0,0.6,1.40186563930433,Payload,Box + 1 Pan,150.0,,0.36,0.6,Defense Communications,,2023-050F,2480-10-12,0,56167,1.0,0.944933333333333,2023-04-03,True,Transport Layer Tranche 0 Class A-6,0,
,,,Rocket Fragmentation Debris,,,,,,,,2022-151ABN,2035-06-03,0,56246,,,2022-11-12,,CZ-6A debris,0,
,,3.09410742062734,Rocket Body,Cyl,250.0,1.2,1.13097335529233,,,,2023-062D,2026-12-08,0,56445,2.4,2.82743338823081,2023-05-08,,Electron second stage (Electron (Curie)),0,
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-079V,2116-07-28,0,56842,0.3,33.8838666666667,2023-06-09,True,Starlink 30135,0,256
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-129G,2091-12-23,0,57704,0.3,33.8838666666667,2023-09-06,True,Starlink 30346,0,256
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-131G,2090-03-14,0,57738,0.3,33.8838666666667,2023-09-12,True,Starlink 30351,0,256
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-131L,2087-12-04,0,57742,0.3,33.8838666666667,2023-09-12,True,Starlink 30308,0,256
29.0,2.7,92.8399436945112,Payload,Box + 2 Pan,750.0,,0.81,4.1,Commercial Communications,,2023-167B,2066-09-19,0,58176,0.3,33.8838666666667,2023-11-07,True,Starlink 30824,0,256
,,,Rocket Fragmentation Debris,,,,,,,,1961-015DD,2154-01-19,0,327,,,1961-06-29,,Thor Ablestar fragmentation debris,0,
2.1,,1.51954129626142,Rocket Body,Cyl,67.39,0.7,0.38484510006475,,,,1966-013B,2123-07-19,0,2017,2.1,1.34695785022662,1966-02-17,,RUBIS (Diamant A),0,
18.0,0.6,2.38284754400066,Payload,Ell + 1 Ant,52.0,,0.282743338823081,0.6,Defense Sigint,,1967-053G,2288-07-28,0,2873,0.8,1.26666359106569,1967-05-31,,OPS 5712 payload 152 (NRL PL151),0,
8.9,,2.885551320687,Payload,Oct Cyl + 1 Dome + 1 Ant,212.0,1.2,1.01823376490863,,Civil Geodetic,,1968-002A,5261-08-01,0,3093,1.1,2.09540114389815,1968-01-11,,Explorer 36 (Geos 2),0,
,,,Rocket Fragmentation Debris,,,,,,,,1969-082N,2037-01-11,0,4144,,,1969-10-04,,Agena D debris,0,
,,,Rocket Fragmentation Debris,,,,,,,,1969-082BV,2024-08-24,0,4206,,,1969-10-04,,Agena D debris,0,
5.2,,7.44097386211654,Rocket Body,Cyl,778.0,1.4,1.539380400259,,,,1970-008C,9999-12-31,0,4322,5.2,6.48738882966292,1970-01-23,,Delta E (Delta N6),0,
1.25,1.02,2.08462906304041,Payload,Hex Poly + 3 Pan,303.27,,0.817128249198705,1.02,Civil Weather,,1973-086A,9999-12-31,0,6920,1.02,1.29201412459935,1973-11-06,,NOAA 3,0,
,,,Rocket Fragmentation Debris,,,,,,,,1973-086BL,3838-06-05,0,7068,,,1973-12-28,,Delta 300 fragmentation debris,0,
